2025-11-04T14:35:59.187+08:00  INFO 36260 --- [magic-bag-mono] [main] n.i.s.LeftoverBlindBoxBackendApplication : Starting LeftoverBlindBoxBackendApplication using Java 21.0.8 with PID 36260 (P:\NUS\leftover-blind-box-backend\target\classes started by cxy04 in P:\NUS\leftover-blind-box-backend)
2025-11-04T14:35:59.191+08:00  INFO 36260 --- [magic-bag-mono] [main] n.i.s.LeftoverBlindBoxBackendApplication : The following 1 profile is active: "dev"
2025-11-04T14:35:59.240+08:00  INFO 36260 --- [magic-bag-mono] [main] c.a.c.n.c.NacosConfigDataLoader          : [Nacos Config] Load config[dataId=shared-config.yaml, group=DEFAULT_GROUP] success
2025-11-04T14:35:59.242+08:00  INFO 36260 --- [magic-bag-mono] [main] c.a.c.n.c.NacosConfigDataLoader          : [Nacos Config] Load config[dataId=magic-bag-mono-dev.yaml, group=magic-bag-mono] success
2025-11-04T14:36:00.059+08:00  INFO 36260 --- [magic-bag-mono] [main] .s.d.r.c.RepositoryConfigurationDelegate : Multiple Spring Data modules found, entering strict repository configuration mode
2025-11-04T14:36:00.060+08:00  INFO 36260 --- [magic-bag-mono] [main] .s.d.r.c.RepositoryConfigurationDelegate : Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2025-11-04T14:36:00.093+08:00  INFO 36260 --- [magic-bag-mono] [main] .s.d.r.c.RepositoryConfigurationDelegate : Finished Spring Data repository scanning in 16 ms. Found 0 Redis repository interfaces.
2025-11-04T14:36:00.220+08:00  INFO 36260 --- [magic-bag-mono] [main] o.s.cloud.context.scope.GenericScope     : BeanFactory id=e5e5544f-0b74-3275-84da-ef4dad31e28f
2025-11-04T14:36:00.669+08:00  INFO 36260 --- [magic-bag-mono] [main] o.s.b.w.embedded.tomcat.TomcatWebServer  : Tomcat initialized with port 10015 (http)
2025-11-04T14:36:00.679+08:00  INFO 36260 --- [magic-bag-mono] [main] o.apache.catalina.core.StandardService   : Starting service [Tomcat]
2025-11-04T14:36:00.679+08:00  INFO 36260 --- [magic-bag-mono] [main] o.apache.catalina.core.StandardEngine    : Starting Servlet engine: [Apache Tomcat/10.1.44]
2025-11-04T14:36:00.748+08:00  INFO 36260 --- [magic-bag-mono] [main] o.a.c.c.C.[Tomcat].[localhost].[/]       : Initializing Spring embedded WebApplicationContext
2025-11-04T14:36:00.748+08:00  INFO 36260 --- [magic-bag-mono] [main] w.s.c.ServletWebServerApplicationContext : Root WebApplicationContext: initialization completed in 1495 ms
2025-11-04T14:36:01.391+08:00  INFO 36260 --- [magic-bag-mono] [main] nus.iss.se.magicbag.util.RsaUtil         : use existed RSA private key: .keys\private-key.pem
2025-11-04T14:36:01.478+08:00  INFO 36260 --- [magic-bag-mono] [main] r$InitializeUserDetailsManagerConfigurer : Global AuthenticationManager configured with UserDetailsService bean with name myUserDetailsService
2025-11-04T14:36:02.724+08:00  INFO 36260 --- [magic-bag-mono] [main] o.s.b.a.w.s.WelcomePageHandlerMapping    : Adding welcome page: class path resource [static/index.html]
2025-11-04T14:36:02.904+08:00  INFO 36260 --- [magic-bag-mono] [main] o.s.b.a.e.web.EndpointLinksResolver      : Exposing 1 endpoint beneath base path '/actuator'
2025-11-04T14:36:03.374+08:00  INFO 36260 --- [magic-bag-mono] [main] o.s.b.w.embedded.tomcat.TomcatWebServer  : Tomcat started on port 10015 (http) with context path '/'
2025-11-04T14:36:03.386+08:00  INFO 36260 --- [magic-bag-mono] [main] n.i.s.LeftoverBlindBoxBackendApplication : Started LeftoverBlindBoxBackendApplication in 5.652 seconds (process running for 6.291)
2025-11-04T14:36:03.400+08:00  INFO 36260 --- [magic-bag-mono] [main] c.a.c.n.refresh.NacosContextRefresher    : [Nacos Config] Listening config: dataId=shared-config.yaml, group=DEFAULT_GROUP
2025-11-04T14:36:03.401+08:00  INFO 36260 --- [magic-bag-mono] [main] c.a.c.n.refresh.NacosContextRefresher    : [Nacos Config] Listening config: dataId=magic-bag-mono-dev.yaml, group=magic-bag-mono
2025-11-04T14:36:03.569+08:00  INFO 36260 --- [magic-bag-mono] [RMI TCP Connection(1)-192.168.10.158] o.a.c.c.C.[Tomcat].[localhost].[/]       : Initializing Spring DispatcherServlet 'dispatcherServlet'
2025-11-04T14:36:03.569+08:00  INFO 36260 --- [magic-bag-mono] [RMI TCP Connection(1)-192.168.10.158] o.s.web.servlet.DispatcherServlet        : Initializing Servlet 'dispatcherServlet'
2025-11-04T14:36:03.571+08:00  INFO 36260 --- [magic-bag-mono] [RMI TCP Connection(3)-192.168.10.158] com.zaxxer.hikari.HikariDataSource       : HikariPool-1 - Starting...
2025-11-04T14:36:03.572+08:00  INFO 36260 --- [magic-bag-mono] [RMI TCP Connection(1)-192.168.10.158] o.s.web.servlet.DispatcherServlet        : Completed initialization in 0 ms
2025-11-04T14:36:03.796+08:00  INFO 36260 --- [magic-bag-mono] [RMI TCP Connection(3)-192.168.10.158] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@64a1a70c
2025-11-04T14:36:03.798+08:00  INFO 36260 --- [magic-bag-mono] [RMI TCP Connection(3)-192.168.10.158] com.zaxxer.hikari.HikariDataSource       : HikariPool-1 - Start completed.
2025-11-04T14:36:23.353+08:00  INFO 36260 --- [magic-bag-mono] [http-nio-10015-exec-8] o.springdoc.api.AbstractOpenApiResource  : Init duration for springdoc-openapi is: 374 ms
2025-11-04T14:37:41.745+08:00 ERROR 36260 --- [magic-bag-mono] [http-nio-10015-exec-5] n.i.s.m.config.SecurityChainConfig       : Authentication failed - Path: /api/merchants/register, Has Token: true, Error: InsufficientAuthenticationException
2025-11-04T14:40:43.734+08:00 ERROR 36260 --- [magic-bag-mono] [http-nio-10015-exec-1] n.i.s.m.c.e.GlobalExceptionHandler       : org.springframework.web.servlet.resource.NoResourceFoundException: No static resource api/merchant/register.
	at org.springframework.web.servlet.resource.ResourceHttpRequestHandler.handleRequest(ResourceHttpRequestHandler.java:585)
	at org.springframework.security.web.ObservationFilterChainDecorator$ObservationFilter.wrapFilter(ObservationFilterChainDecorator.java:240)
	at org.springframework.security.web.ObservationFilterChainDecorator$ObservationFilter.doFilter(ObservationFilterChainDecorator.java:227)
	at org.springframework.security.web.ObservationFilterChainDecorator$VirtualFilterChain.doFilter(ObservationFilterChainDecorator.java:137)
	at org.springframework.web.filter.CorsFilter.doFilterInternal(CorsFilter.java:91)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116)
	at org.springframework.security.web.ObservationFilterChainDecorator$ObservationFilter.wrapFilter(ObservationFilterChainDecorator.java:240)
	at org.springframework.security.web.ObservationFilterChainDecorator$ObservationFilter.doFilter(ObservationFilterChainDecorator.java:227)
	at org.springframework.security.web.ObservationFilterChainDecorator$VirtualFilterChain.doFilter(ObservationFilterChainDecorator.java:137)
	at org.springframework.security.web.header.HeaderWriterFilter.doHeadersAfter(HeaderWriterFilter.java:90)
	at org.springframework.security.web.header.HeaderWriterFilter.doFilterInternal(HeaderWriterFilter.java:75)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116)
	at org.springframework.security.web.ObservationFilterChainDecorator$ObservationFilter.wrapFilter(ObservationFilterChainDecorator.java:240)
	at org.springframework.security.web.ObservationFilterChainDecorator$ObservationFilter.doFilter(ObservationFilterChainDecorator.java:227)
	at org.springframework.security.web.ObservationFilterChainDecorator$VirtualFilterChain.doFilter(ObservationFilterChainDecorator.java:137)
	at org.springframework.security.web.context.SecurityContextHolderFilter.doFilter(SecurityContextHolderFilter.java:82)
	at org.springframework.security.web.context.SecurityContextHolderFilter.doFilter(SecurityContextHolderFilter.java:69)
	at org.springframework.security.web.ObservationFilterChainDecorator$ObservationFilter.wrapFilter(ObservationFilterChainDecorator.java:240)
	at org.springframework.security.web.ObservationFilterChainDecorator$ObservationFilter.doFilter(ObservationFilterChainDecorator.java:227)
	at org.springframework.security.web.ObservationFilterChainDecorator$VirtualFilterChain.doFilter(ObservationFilterChainDecorator.java:137)
	at org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter.doFilterInternal(WebAsyncManagerIntegrationFilter.java:62)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116)
	at org.springframework.security.web.ObservationFilterChainDecorator$ObservationFilter.wrapFilter(ObservationFilterChainDecorator.java:240)
	at org.springframework.security.web.ObservationFilterChainDecorator$ObservationFilter.doFilter(ObservationFilterChainDecorator.java:227)
	at org.springframework.security.web.ObservationFilterChainDecorator$VirtualFilterChain.doFilter(ObservationFilterChainDecorator.java:137)
	at org.springframework.security.web.session.DisableEncodeUrlFilter.doFilterInternal(DisableEncodeUrlFilter.java:42)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116)
	at org.springframework.security.web.ObservationFilterChainDecorator$ObservationFilter.wrapFilter(ObservationFilterChainDecorator.java:240)
	at org.springframework.security.web.ObservationFilterChainDecorator$AroundFilterObservation$SimpleAroundFilterObservation.lambda$wrap$0(ObservationFilterChainDecorator.java:323)
	at org.springframework.security.web.ObservationFilterChainDecorator$ObservationFilter.doFilter(ObservationFilterChainDecorator.java:224)
	at org.springframework.security.web.ObservationFilterChainDecorator$VirtualFilterChain.doFilter(ObservationFilterChainDecorator.java:137)
	at org.springframework.security.web.FilterChainProxy.doFilterInternal(FilterChainProxy.java:233)
	at org.springframework.security.web.FilterChainProxy.doFilter(FilterChainProxy.java:191)
	at org.springframework.web.filter.CompositeFilter$VirtualFilterChain.doFilter(CompositeFilter.java:113)
	at org.springframework.web.filter.ServletRequestPathFilter.doFilter(ServletRequestPathFilter.java:52)
	at org.springframework.web.filter.CompositeFilter$VirtualFilterChain.doFilter(CompositeFilter.java:113)
	at org.springframework.web.filter.CompositeFilter.doFilter(CompositeFilter.java:74)
	at org.springframework.security.config.annotation.web.configuration.WebSecurityConfiguration$CompositeFilterChainProxy.doFilter(WebSecurityConfiguration.java:319)
	at org.springframework.web.filter.CompositeFilter$VirtualFilterChain.doFilter(CompositeFilter.java:113)
	at org.springframework.web.servlet.handler.HandlerMappingIntrospector.lambda$createCacheFilter$4(HandlerMappingIntrospector.java:267)
	at org.springframework.web.filter.CompositeFilter$VirtualFilterChain.doFilter(CompositeFilter.java:113)
	at org.springframework.web.filter.CompositeFilter.doFilter(CompositeFilter.java:74)
	at org.springframework.security.config.annotation.web.configuration.WebMvcSecurityConfiguration$CompositeFilterChainProxy.doFilter(WebMvcSecurityConfiguration.java:240)
	at org.springframework.web.filter.DelegatingFilterProxy.invokeDelegate(DelegatingFilterProxy.java:362)
	at org.springframework.web.filter.DelegatingFilterProxy.doFilter(DelegatingFilterProxy.java:278)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:164)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:140)
	at org.springframework.web.filter.RequestContextFilter.doFilterInternal(RequestContextFilter.java:100)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:164)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:140)
	at org.springframework.web.filter.FormContentFilter.doFilterInternal(FormContentFilter.java:93)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:164)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:140)
	at org.springframework.web.filter.ServerHttpObservationFilter.doFilterInternal(ServerHttpObservationFilter.java:110)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:164)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:140)
	at org.springframework.web.filter.CharacterEncodingFilter.doFilterInternal(CharacterEncodingFilter.java:201)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:164)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:140)
	at org.apache.catalina.core.StandardWrapperValve.invoke(StandardWrapperValve.java:167)
	at org.apache.catalina.core.StandardContextValve.invoke(StandardContextValve.java:90)
	at org.apache.catalina.authenticator.AuthenticatorBase.invoke(AuthenticatorBase.java:483)
	at org.apache.catalina.core.StandardHostValve.invoke(StandardHostValve.java:116)
	at org.apache.catalina.valves.ErrorReportValve.invoke(ErrorReportValve.java:93)
	at org.apache.catalina.core.StandardEngineValve.invoke(StandardEngineValve.java:74)
	at org.apache.catalina.connector.CoyoteAdapter.service(CoyoteAdapter.java:344)
	at org.apache.coyote.http11.Http11Processor.service(Http11Processor.java:398)
	at org.apache.coyote.AbstractProcessorLight.process(AbstractProcessorLight.java:63)
	at org.apache.coyote.AbstractProtocol$ConnectionHandler.process(AbstractProtocol.java:903)
	at org.apache.tomcat.util.net.NioEndpoint$SocketProcessor.doRun(NioEndpoint.java:1769)
	at org.apache.tomcat.util.net.SocketProcessorBase.run(SocketProcessorBase.java:52)
	at org.apache.tomcat.util.threads.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1189)
	at org.apache.tomcat.util.threads.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:658)
	at org.apache.tomcat.util.threads.TaskThread$WrappingRunnable.run(TaskThread.java:63)
	at java.base/java.lang.Thread.run(Thread.java:1583)

2025-11-04T14:40:49.396+08:00  INFO 36260 --- [magic-bag-mono] [http-nio-10015-exec-9] n.i.s.m.c.e.GlobalExceptionHandler       : Method Argument verification anomaly: org.springframework.web.bind.MethodArgumentNotValidException: Validation failed for argument [0] in public nus.iss.se.magicbag.common.Result<java.lang.Void> nus.iss.se.magicbag.controller.MerchantController.registerMerchantProfile(nus.iss.se.magicbag.dto.MerchantRegisterDto): [Field error in object 'merchantRegisterDto' on field 'phone': rejected value [+65 80116324]; codes [Pattern.merchantRegisterDto.phone,Pattern.phone,Pattern.java.lang.String,Pattern]; arguments [org.springframework.context.support.DefaultMessageSourceResolvable: codes [merchantRegisterDto.phone,phone]; arguments []; default message [phone],[Ljakarta.validation.constraints.Pattern$Flag;@4a549f63,^1[3-9]\d{9}$]; default message [手机号格式不正确]] 
	at org.springframework.web.servlet.mvc.method.annotation.RequestResponseBodyMethodProcessor.resolveArgument(RequestResponseBodyMethodProcessor.java:159)
	at org.springframework.web.method.support.HandlerMethodArgumentResolverComposite.resolveArgument(HandlerMethodArgumentResolverComposite.java:122)
	at org.springframework.web.method.support.InvocableHandlerMethod.getMethodArgumentValues(InvocableHandlerMethod.java:227)
	at org.springframework.web.method.support.InvocableHandlerMethod.invokeForRequest(InvocableHandlerMethod.java:181)
	at org.springframework.web.servlet.mvc.method.annotation.ServletInvocableHandlerMethod.invokeAndHandle(ServletInvocableHandlerMethod.java:118)
	at org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter.invokeHandlerMethod(RequestMappingHandlerAdapter.java:991)
	at org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter.handleInternal(RequestMappingHandlerAdapter.java:896)
	at org.springframework.web.servlet.mvc.method.AbstractHandlerMethodAdapter.handle(AbstractHandlerMethodAdapter.java:87)
	at org.springframework.web.servlet.DispatcherServlet.doDispatch(DispatcherServlet.java:1089)
	at org.springframework.web.servlet.DispatcherServlet.doService(DispatcherServlet.java:979)
	at org.springframework.web.servlet.FrameworkServlet.processRequest(FrameworkServlet.java:1014)
	at org.springframework.web.servlet.FrameworkServlet.doPost(FrameworkServlet.java:914)
